"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Link clicks",Navigation,"Sticker taps",Follows
18079304563851505,17841401475580469,nicki.entenmann,"Nicki Entenmann","Exact one we have
and I love!",0,"10/12/2025 10:18",https://instagram.com/stories/nicki.entenmann/3741902175451554244,"IG story",,Lifetime,15815,14311,19,1,2,0,19,15380,,
18070580876265915,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/12/2025 10:18",https://instagram.com/stories/nicki.entenmann/3741902170057700789,"IG story",,Lifetime,16811,14533,17,1,1,1,150,16166,,
17848364067577487,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/12/2025 10:18",https://instagram.com/stories/nicki.entenmann/3741902167323048953,"IG story",,Lifetime,17465,15242,27,2,2,4,177,16377,,
18044775560660498,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thank you Jesus 🙏🏼🙏🏼🙏🏼",26,"10/12/2025 10:16",https://instagram.com/stories/nicki.entenmann/3741901202507246434,"IG story",,Lifetime,17469,15545,222,2,7,12,,16166,,
18095330215683370,17841401475580469,nicki.entenmann,"Nicki Entenmann","Day 4 CO2

I feel like a lot of this is going to come off today when I shower 🙌🏻

It’s tight & itchy and can see the fresh skin underneath peaking thru",12,"10/12/2025 08:30",https://instagram.com/stories/nicki.entenmann/3741847901694708116,"IG story",,Lifetime,21506,18880,78,10,20,7,,16217,,
17860858005502849,17841401475580469,nicki.entenmann,"Nicki Entenmann","Friends who cook you gumbo, feed you Prisoner, and accept your skin falling off at their house 💅🏼 @kristindodge",0,"10/11/2025 18:57",https://instagram.com/stories/nicki.entenmann/3741438646843960725,"IG story",,Lifetime,26829,21990,120,0,37,12,,20894,241,
18060050240440344,17841401475580469,nicki.entenmann,"Nicki Entenmann","She’s starting to shed some!",20,"10/11/2025 13:25",https://instagram.com/stories/nicki.entenmann/3741272809986464986,"IG story",,Lifetime,25530,22097,43,3,31,10,,20589,,
18164605051338497,17841401475580469,nicki.entenmann,"Nicki Entenmann","Side note: I’m doing a 3 week reset (efficient, effective, and to the point so you can get results quickly) 
Starting Monday 

You will get macros,
Meal plans, workouts, 
Coaching from me for 21 days!",0,"10/11/2025 12:54",https://instagram.com/stories/nicki.entenmann/3741255814205311416,"IG story",,Lifetime,24956,21636,53,2,12,7,171,22026,,
17944649946061213,17841401475580469,nicki.entenmann,"Nicki Entenmann","I see my trainer 2x a week to use equipment at the gym and have guidance on things I can’t do at home. 

4x a week I do FW workouts. 

90% of fat loss or muscle is nutrition so that should always be your primary focus",52,"10/11/2025 12:52",https://instagram.com/stories/nicki.entenmann/3741254985687695359,"IG story",,Lifetime,25368,21988,46,0,9,5,,24255,,
18094421092770236,17841401475580469,nicki.entenmann,"Nicki Entenmann","I love to go heavier makeup in the fall/winter so I wear Merit for majority of items

 I also LIVE for typology (tinted skincare- it’s not makeup!) when I’m having breakouts or going to the gym. 

Both I wear constantly an both great for acne prone skin",0,"10/11/2025 12:50",https://instagram.com/stories/nicki.entenmann/3741254059769856608,"IG story",,Lifetime,25599,22023,22,0,3,2,,23573,,
18099307117631939,17841401475580469,nicki.entenmann,"Nicki Entenmann","My initial necklace is 20% off right now!
 @electricpicks 
@shopbabygold",0,"10/11/2025 12:48",https://instagram.com/stories/nicki.entenmann/3741253061978490075,"IG story",,Lifetime,28140,24030,24,0,4,5,922,23752,,
18105474142607742,17841401475580469,nicki.entenmann,"Nicki Entenmann","I also use these 2x a week to keep acne down and help with resurfacing of the skin!",0,"10/11/2025 12:47",https://instagram.com/stories/nicki.entenmann/3741252331741838458,"IG story",,Lifetime,25373,22733,15,1,1,3,139,24013,,
18020159438782682,17841401475580469,nicki.entenmann,"Nicki Entenmann","I love all of them equally. 
Peach & lily oil melt is most affordable and I LOVE",0,"10/11/2025 12:46",https://instagram.com/stories/nicki.entenmann/3741251915138383642,"IG story",,Lifetime,26881,23095,14,0,3,1,108,25193,,
18077276609515813,17841401475580469,nicki.entenmann,"Nicki Entenmann","#1
This one is AMAZING! 
Splurge worthy-
Doesn’t make my skin dry or cracked- it’s a retinoids. It’s incredible  I like both these!
CR- great price and more oil based so doesn’t dry out skin. 
NICKI20

Tretinoin I got from a Mexican pharmacy but can get a derm/med spa too. My skin gets incredibly dry with these tho so I don’t use often",0,"10/11/2025 12:45",https://instagram.com/stories/nicki.entenmann/3741251468294016840,"IG story",,Lifetime,28325,23548,17,0,6,0,222,26259,,
17966012921979530,17841401475580469,nicki.entenmann,"Nicki Entenmann","#1
This one is SO good!  #2 
Really good for a great price!
NICKI20 should work for discount too  #3
I like it but it’s pricy and I don’t reach for it as much",0,"10/11/2025 12:42",https://instagram.com/stories/nicki.entenmann/3741250023758915792,"IG story",,Lifetime,29380,23859,23,0,8,1,206,27254,10,
18026622983739334,17841401475580469,nicki.entenmann,"Nicki Entenmann","Lots of skincare so going to go thru some favorites!  #1 pick. It’s so good!
Doesn’t make skin greasy
Gives such a nice glow-little coverage  This is good too! A little more shiny, less coverage but another clean  option",0,"10/11/2025 12:41",https://instagram.com/stories/nicki.entenmann/3741249229768757963,"IG story",,Lifetime,29750,24530,39,2,16,4,274,26972,,
18140263198438372,17841401475580469,nicki.entenmann,"Nicki Entenmann","Some kid at piano lessons told me I look like something he made in Minecraft 😑",0,"10/11/2025 09:44",https://instagram.com/stories/nicki.entenmann/3741160324188720826,"IG story",,Lifetime,29191,25367,96,1,14,139,,25196,,
18099601264631253,17841401475580469,nicki.entenmann,"Nicki Entenmann","Day 3 co2 laser  Skin just feel tight, some swelling, doesn’t hurt-started to scab over",38,"10/11/2025 08:55",https://instagram.com/stories/nicki.entenmann/3741135427764874815,"IG story",,Lifetime,31444,26414,100,40,27,44,,24358,,
18000606872819403,17841401475580469,nicki.entenmann,"Nicki Entenmann","Day 2 CO2 laser  6 am  12 pm  6 PM 12 am  Ty said I looked like a honey glazed ham this afternoon 💅🏼",0,"10/10/2025 17:20",https://instagram.com/stories/nicki.entenmann/3740665079638334681,"IG story",,Lifetime,19197,15107,72,6,12,46,,14781,,
18424166419128442,17841401475580469,nicki.entenmann,"Nicki Entenmann","All of you sending this me think you’re realllllll funny 😝",15,"10/10/2025 17:12",https://instagram.com/stories/nicki.entenmann/3740660676835513992,"IG story",,Lifetime,17072,14765,91,15,8,54,,16218,,
18073834322166345,17841401475580469,nicki.entenmann,"Nicki Entenmann","This and only this holy grail for the rest of life. Mmkay",0,"10/10/2025 13:44",https://instagram.com/stories/nicki.entenmann/3740555987779751151,"IG story",,Lifetime,14171,11899,18,0,12,4,527,13031,,
17908766715247106,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/10/2025 13:17",https://instagram.com/stories/nicki.entenmann/3740542485518264112,"IG story",,Lifetime,13514,11642,12,0,2,1,84,13086,,
18152788624408734,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/10/2025 13:17",https://instagram.com/stories/nicki.entenmann/3740542478748625421,"IG story",,Lifetime,13530,11704,18,2,1,1,63,13153,,
17902893291272256,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/10/2025 13:17",https://instagram.com/stories/nicki.entenmann/3740542474973806094,"IG story",,Lifetime,13974,11982,16,1,3,1,5,13528,,
17895710853185387,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m assuming this
 is fitness related. 

Set realistic expectation- 
If you can only get to the gym 2x a week- you better make those 2 hours the best that you can and go balls to the wall 

Prep food-
I know, it’s unsexy and annoying but it’s better than eating out 3-4x a week! Even if it’s making sure you have a big protein packed meal before heading to sports and healthyish snacks for the road!

Be an adult-
Meaning if you are eating out-make responsible choices. Do you need the XL size? No. Do you need 6 glasses of wine? Prob not. If you think it’s going to make you feel like shit-make a different choice",0,"10/10/2025 12:55",https://instagram.com/stories/nicki.entenmann/3740531622656760558,"IG story",,Lifetime,14768,12357,26,0,5,6,,13443,,
17922826668167577,17841401475580469,nicki.entenmann,"Nicki Entenmann","Why drive to @sweetgreen looking like Freddy, when you can pay twice as much to have it delivered to you 😒😒😒 I got the harvest bowl with double protein",0,"10/10/2025 12:45",https://instagram.com/stories/nicki.entenmann/3740526543102981538,"IG story",,Lifetime,14286,12453,31,0,,8,,12881,25,
18080064821008697,17841401475580469,nicki.entenmann,"Nicki Entenmann","I love the packets for my kids And for workouts ! 
Sparkling for a little treat 🙌🏻",0,"10/10/2025 12:42",https://instagram.com/stories/nicki.entenmann/3740525054687068167,"IG story",,Lifetime,14094,12547,21,0,2,5,51,13374,,
18060263891438731,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes I have a 
 favorites !!!",0,"10/10/2025 12:39",https://instagram.com/stories/nicki.entenmann/3740523599741772446,"IG story",,Lifetime,14943,12749,22,0,3,3,499,13881,,
17870679459443960,17841401475580469,nicki.entenmann,"Nicki Entenmann","Letting go of what other people think of me is exactly why I don’t give a f anymore.

People are always going to talk. Always. If people get together and talk about YOU- that shows how truly powerful you are. 

And yes, I take things personal. Because at this age-People know exactly what they’re doing.
They know how they’re treating you.
No one this grown is making innocent mistakes anymore.

Move away from those people.
Believe people’s actions, not their words.

I’m not a “nice” person—
I’m a kind one.
There’s a difference.

I value loyalty, emotional intelligence, communication, and peace over being liked.
I care what the people I care about think of me—
and that kind of freedom is unmatched. 🫶🏻",0,"10/10/2025 12:36",https://instagram.com/stories/nicki.entenmann/3740522024310848417,"IG story",,Lifetime,15746,12927,145,1,5,20,,14520,,
18091553734873343,17841401475580469,nicki.entenmann,"Nicki Entenmann","I am not an expert by any means, but this is my honest opinion on what I’ve had done this year

Dysport every 4-5 months 
(obsessed!)

Sculptra- I’ve done 2 rounds. Its incredible - if takes usually 6 months to kick in and I’m not there yet but I’ve started to notice a glow and plumpness like never before! 

Ez gel- meh (you do for under eyes) I think it helped my hollowness some but don’t know if it’s worth the cost. TBD. My under eyes I hate so working on a plan 

Micro needling /lasers always a YES during fall winter

All are pricey and different things work for different people! 

A good vitamin c and spf in the morning. Retinol at night",0,"10/10/2025 12:22",https://instagram.com/stories/nicki.entenmann/3740515020234171451,"IG story",,Lifetime,17239,13224,40,3,9,9,,14940,,
18045716747379267,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/10/2025 12:17",https://instagram.com/stories/nicki.entenmann/3740512346491255795,"IG story",,Lifetime,16420,13214,149,0,5,26,,14025,,
17853122223556121,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve noticed when I go to someone’s page I always look at their highlights so Im spending  the day updating mine! 

If you need links, info, etc! Check here  Check out new this week for anything I shared !",5,"10/10/2025 11:54",https://instagram.com/stories/nicki.entenmann/3740501021786541253,"IG story",,Lifetime,15402,12967,42,0,4,3,,13156,,
18056061428536984,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you saw me getting my groceries today……..no you didn’t.",0,"10/10/2025 09:59",https://instagram.com/stories/nicki.entenmann/3740442949155924258,"IG story",,Lifetime,15499,12618,96,2,6,64,,13467,,
18378580036183459,17841401475580469,nicki.entenmann,"Nicki Entenmann","So I’m a dry shampoo snob and Loveeee divi  It’s extreme clean 
Works insanely well
No white cast 
Lasts a long time
100/10 love for aerosol  NICKIE should work 
for discount too!  #divi #divihaircare #divihaircareproducts",0,"10/10/2025 09:47",https://instagram.com/stories/nicki.entenmann/3740437133694701637,"IG story",,Lifetime,14502,12229,20,1,2,5,197,13014,,
18075512399130815,17841401475580469,nicki.entenmann,"Nicki Entenmann","Price is Right 🤝🏼 planning another Vegas trip 👀",0,"10/10/2025 09:40",https://instagram.com/stories/nicki.entenmann/3740433353142024754,"IG story",,Lifetime,14180,12200,34,0,,6,,13253,,
18291316228272232,17841401475580469,nicki.entenmann,"Nicki Entenmann","For affordable pairs-
ANY of these
(Size down 1 for more compression) 

Top Amazon picks without question",0,"10/10/2025 09:34",https://instagram.com/stories/nicki.entenmann/3740430199528696986,"IG story",,Lifetime,16101,12567,22,0,2,0,587,14399,,
18106120225606299,17841401475580469,nicki.entenmann,"Nicki Entenmann","My top pick is an 
investment pair but 
when I tell you they are RIDICCCCC amazing- 

I’d rather buy 
one of these than 8 
pairs of anything else. 

Compressing yet breathable 
Fit like a GLOVE (SIZE DOWN ONE) 
sculpts & lifts everything
Disguises cellulite  I’m in 4 25” 
I’m 5’4”",0,"10/10/2025 09:32",https://instagram.com/stories/nicki.entenmann/3740429516083628066,"IG story",,Lifetime,18187,12825,30,0,2,10,2327,13877,,
18079733510055645,17841401475580469,nicki.entenmann,"Nicki Entenmann","Side note: I reached out to @cleverpoppy and they’re gonna give me a discount code soon if you want to learn how to embroider with me!! 🤗",0,"10/10/2025 09:11",https://instagram.com/stories/nicki.entenmann/3740418632208691592,"IG story",,Lifetime,15609,12744,184,2,3,46,,14645,140,
18195685351318786,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hear me out. 

DMs flooded yesterday 
with ideas but also 
women wanting to find
something. 

Soooooo I’m gonna try
a bunch of stuff over 
the next year and hope
you’ll join me to discover
talents, passions and living
life outside a screen 

We’re already working on it 🤗",0,"10/10/2025 09:09",https://instagram.com/stories/nicki.entenmann/3740417653820202294,"IG story",,Lifetime,15282,12857,157,0,3,21,,13875,,
18176727331358995,17841401475580469,nicki.entenmann,"Nicki Entenmann",🫰🏼🫰🏼🫰🏼,15,"10/10/2025 09:06",https://instagram.com/stories/nicki.entenmann/3740416266445127029,"IG story",,Lifetime,14742,13053,117,4,1,10,,14137,,
18372782287150893,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let’s do a q&a since no one wants to see my spooky face today! 

Any links needed, questions, 1, 2 ,3 GO!",0,"10/10/2025 09:03",https://instagram.com/stories/nicki.entenmann/3740414979473276112,"IG story",,Lifetime,15117,13246,22,0,3,2,,14536,,
17897681364299460,17841401475580469,nicki.entenmann,"Nicki Entenmann","I took everything in 6 weeks and put it into 21 days!",0,"10/10/2025 08:59",https://instagram.com/stories/nicki.entenmann/3740412935102349143,"IG story",,Lifetime,15145,13305,25,0,5,8,131,14172,,
18150307549410573,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI20 for 20% off!  Locks in my serums before I put on my spf. It’s SOOO good, insanely silky, good for us sensitivity girlies too  @colleenrothschild #crpartner",39,"10/10/2025 08:55",https://instagram.com/stories/nicki.entenmann/3740410858334672749,"IG story",,Lifetime,15179,13711,17,0,2,1,79,14352,2,
18028209371755649,17841401475580469,nicki.entenmann,"Nicki Entenmann","Obvi filmed before laser 😂👺 Code NICKI20 for 20% off  If you’ve asked about my glow skin lately, I can finally talk about my new favorite product cuz it’s LIVE! @colleenrothschild #crpartner",53,"10/10/2025 08:53",https://instagram.com/stories/nicki.entenmann/3740410017670338410,"IG story",,Lifetime,17108,14125,23,1,8,1,67,16120,,
17869498875378460,17841401475580469,nicki.entenmann,"Nicki Entenmann","I did a fraxel co2 laser
Med spas, docs, plastic surgeons swear by it 

I did light settings this time 

Day 2-3 are typically the worse looking days 
7-10 days for full recovery 

I have never had a laser and have pretty deep sun damage/hyperpigmentation so I’m gonna do another round of this 

Go to someone who knows what they’re doing!!! Do not Groupon this shit ok. It’s you face! 

Cost was $997 (I knowwwwww) but I’m investing in my skin and have been saving for this. (Paid for it myself) You can mention my name at @eunoiamedspa and get $100 off if you’re local! 

You are numb but can still feel it. I have a high pain tolerance and dare I say it wasn’t that bad. Sure, some sensitive spots but it wasn’t terrible IMO but some say it’s so painful 🤷‍♀️ Answering questions im seeing in dms:",0,"10/10/2025 08:21",https://instagram.com/stories/nicki.entenmann/3740393779103622565,"IG story",,Lifetime,20326,15725,63,11,3,21,,14718,110,1
18221556385307368,17841401475580469,nicki.entenmann,"Nicki Entenmann","I knew this was gonna happen so I wasn’t shocked when I saw it this morning 

You have to be ready for some down time 

It was spicy for a few hours after but hasn’t hurt at all since then",55,"10/10/2025 08:12",https://instagram.com/stories/nicki.entenmann/3740389148885582646,"IG story",,Lifetime,19350,15481,135,9,5,74,,14929,,
18056593157227247,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m gonna need everyone to take a deep breath and prepare themselves before showing you day 2 of co2 face. 

It DOES NOT hurt at ALL. I repeat. Does not hurt. 

I look much more terrifying than I feel and it’s apart of the process",0,"10/10/2025 08:09",https://instagram.com/stories/nicki.entenmann/3740387725489861338,"IG story",,Lifetime,19147,15397,71,0,10,2,,16381,,
18106344508600652,17841401475580469,nicki.entenmann,"Nicki Entenmann","Right before  Directly after  7 pm 830 PM Day 1: CO2 laser",0,"10/09/2025 19:29",https://instagram.com/stories/nicki.entenmann/3740004931639011140,"IG story",,Lifetime,18086,14258,116,12,14,102,,13628,,
18024621386768920,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/09/2025 14:42",https://instagram.com/stories/nicki.entenmann/3739860573216738139,"IG story",,Lifetime,12673,11005,22,0,4,1,49,11884,,
18057169379530337,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/09/2025 14:41",https://instagram.com/stories/nicki.entenmann/3739860345851896729,"IG story",,Lifetime,12976,11056,26,1,4,2,109,12070,,
17881621215281724,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have this in 3 colors!
It’s 🙌🏻",0,"10/09/2025 14:41",https://instagram.com/stories/nicki.entenmann/3739859917806372840,"IG story",,Lifetime,13989,11213,38,2,3,5,736,12208,,
18068672390340349,17841401475580469,nicki.entenmann,"Nicki Entenmann","Favorite workout leggings in chocolate! 
I sized down for even more compression- I got 4 25” 

These are an investment but SO SO SO good",10,"10/09/2025 14:05",https://instagram.com/stories/nicki.entenmann/3739845879127015068,"IG story",,Lifetime,14051,11045,32,2,1,5,702,11504,,
18173134153322046,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is CRACK",0,"10/09/2025 13:08",https://instagram.com/stories/nicki.entenmann/3739813414878494101,"IG story",,Lifetime,12680,10807,56,12,6,18,,12083,,
18086408221928046,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s giving Olaf 💅🏼",5,"10/09/2025 12:52",https://instagram.com/stories/nicki.entenmann/3739805042292689556,"IG story",,Lifetime,11621,9939,51,0,2,16,,10174,,
17964683318977700,17841401475580469,nicki.entenmann,"Nicki Entenmann","💀💀💀
Not the steak in the blender",36,"10/09/2025 12:11",https://instagram.com/stories/nicki.entenmann/3739784520964133193,"IG story",,Lifetime,12787,10836,97,0,,46,,10783,,
18080251600818743,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"10/09/2025 12:09",https://instagram.com/stories/nicki.entenmann/3739783468286124042,"IG story",,Lifetime,12531,10918,67,1,2,17,,11400,,
18073711892327644,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fun fact : 
Played the trumpet (shut up) and the piano for like 5 years growing up (pissed I quit) so maybe I’ll take lessons again!!",47,"10/09/2025 12:06",https://instagram.com/stories/nicki.entenmann/3739782029522418054,"IG story",,Lifetime,13165,10911,64,0,,17,,12686,,
18360136789084836,17841401475580469,nicki.entenmann,"Nicki Entenmann","Favorite ponytails! I just bought more cuz P steals mine. Don’t pull or rip hair and hold it nice and tight!!",0,"10/09/2025 12:01",https://instagram.com/stories/nicki.entenmann/3739779430773599520,"IG story",,Lifetime,14084,11124,35,0,3,2,901,11868,,
18428247022096184,17841401475580469,nicki.entenmann,"Nicki Entenmann","LOVEeeee for hydrating my skin- it’s still 30% off",60,"10/09/2025 11:58",https://instagram.com/stories/nicki.entenmann/3739779023053681252,"IG story",,Lifetime,13242,11364,24,1,5,4,147,12114,,
18109905697568313,17841401475580469,nicki.entenmann,"Nicki Entenmann","I see Iryna at @eunoiamedspa 
She’s amazingggggg for all things skin  It was spicy but not anything I couldn’t handle 
Expecting burning, swelling,  shedding in a few days 
Heals in 7-10 days 

Day 2 & 3 will prob be the worst so I’ll report back!",48,"10/09/2025 11:03",https://instagram.com/stories/nicki.entenmann/3739751255427416358,"IG story",,Lifetime,15988,12499,35,2,11,11,,12655,68,1
18091053829889931,17841401475580469,nicki.entenmann,"Nicki Entenmann","ty is this your burner account? Da faq",5,"10/09/2025 09:54",https://instagram.com/stories/nicki.entenmann/3739715500923265937,"IG story",,Lifetime,14692,11249,31,0,4,57,,12403,,
17857643133532795,17841401475580469,nicki.entenmann,"Nicki Entenmann","Remember when I bought a starter thing, read the instructions and realized how much time it took……and gave it to my friend and went to the store and bought Dave’s killer. Ya me too 

We may need to circle back cuz I want to do it but my patience is 🤏🏼",0,"10/09/2025 09:51",https://instagram.com/stories/nicki.entenmann/3739713945960520186,"IG story",,Lifetime,14261,11365,59,0,2,43,,12894,,
18091336048667366,17841401475580469,nicki.entenmann,"Nicki Entenmann","Calling you to a 1 v 1 
@m_phelps00 

Winner gets your Olympic medals- I don’t make the rules",15,"10/09/2025 09:47",https://instagram.com/stories/nicki.entenmann/3739712330507561098,"IG story",,Lifetime,13775,11523,44,0,2,12,,13250,131,
18074255735168376,17841401475580469,nicki.entenmann,"Nicki Entenmann","Espresso
Drip coffee
Cold brew  Still on sale!!!",12,"10/09/2025 09:44",https://instagram.com/stories/nicki.entenmann/3739710635018897073,"IG story",,Lifetime,14358,11695,31,3,4,6,332,12968,,
18357743482084670,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m gonna do a 21 day reset starting Monday for $99 swipe if you want in",0,"10/09/2025 09:35",https://instagram.com/stories/nicki.entenmann/3739706351736917734,"IG story",,Lifetime,14093,11762,36,1,6,18,,13323,,
17926377384078099,17841401475580469,nicki.entenmann,"Nicki Entenmann","Once in awhile,
you forget how 
far you’ve come😙

If you do anything
for yourself, 
prioritize your
 health. 

It has a positive impact on 
every single aspect 
of your life. 

I don’t want to hear another
excuse. 
No more saddie season-time for baddie season",0,"10/09/2025 09:35",https://instagram.com/stories/nicki.entenmann/3739705988216625703,"IG story",,Lifetime,13977,11889,202,3,4,41,,11809,,
18161442790378910,17841401475580469,nicki.entenmann,"Nicki Entenmann","Drop every single idea you have!  Hobbies, foods, trends, workouts, sports, etc. 
We’re about to have so much fun!  Numbing 😬",0,"10/09/2025 09:29",https://instagram.com/stories/nicki.entenmann/3739703365988107236,"IG story",,Lifetime,14739,12398,38,3,3,7,,12955,,
18069430307247541,17841401475580469,nicki.entenmann,"Nicki Entenmann","upper body day 💪🏼",0,"10/09/2025 08:55",https://instagram.com/stories/nicki.entenmann/3739685761152025913,"IG story",,Lifetime,13877,12011,62,0,3,12,,13059,,
18106518544593226,17841401475580469,nicki.entenmann,"Nicki Entenmann","On hobby hunts!!!",58,"10/09/2025 07:45",https://instagram.com/stories/nicki.entenmann/3739651317762436294,"IG story",,Lifetime,13822,12195,64,3,7,71,,12479,,
18081090199982457,17841401475580469,nicki.entenmann,"Nicki Entenmann","Getting a c02 laser today",59,"10/09/2025 07:44",https://instagram.com/stories/nicki.entenmann/3739650657637723347,"IG story",,Lifetime,15269,12765,51,8,5,7,,12688,,
17859248040517662,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m kidding Patricia
Relaxxxxx",0,"10/09/2025 07:11",https://instagram.com/stories/nicki.entenmann/3739633630457965444,"IG story",,Lifetime,15039,12622,84,0,5,76,,14594,,
18107814007579338,17841401475580469,nicki.entenmann,"Nicki Entenmann","Rounding out my top 250 Amazon prime deals today",0,"10/09/2025 07:10",https://instagram.com/stories/nicki.entenmann/3739632953321158752,"IG story",,Lifetime,16336,13143,85,0,7,9,,15391,,
17930458101106142,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok love you and goodnightttttt",0,"10/08/2025 20:11",https://instagram.com/stories/nicki.entenmann/3739301328318201359,"IG story",,Lifetime,14889,11517,460,0,20,38,,12579,,
18070657727209146,17841401475580469,nicki.entenmann,"Nicki Entenmann","BEST. PADS. EVER.  I will share these forever. I like medicube pads for a more affordable option but nothing and I mean NOTHING will compare to these! 

Dries zits without drying out face. I cut them in half so they last me twice as long",0,"10/08/2025 19:24",https://instagram.com/stories/nicki.entenmann/3739277556185917191,"IG story",,Lifetime,13303,10994,29,2,7,6,210,11891,,
18060874337529926,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m being dead ass when I ask this- does anyone stitch here?! I’m in my hobby era and wanna know how hard it is!!",60,"10/08/2025 19:09",https://instagram.com/stories/nicki.entenmann/3739270116035857524,"IG story",,Lifetime,12774,10987,91,1,6,148,,11665,,
18148730365408582,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is the lowest price I’ve ever seen it!",0,"10/08/2025 18:09",https://instagram.com/stories/nicki.entenmann/3739240009447608904,"IG story",,Lifetime,10960,9570,29,2,8,1,51,10489,,
18488055667075426,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last GC 2 winners: 
@kararosbrugh 
@_shelbywalker  Thank you for all being here!! Another great prime days in the books!",0,"10/08/2025 18:02",https://instagram.com/stories/nicki.entenmann/3739236650615428003,"IG story",,Lifetime,5559,4878,59,0,4,2,,5318,38,
17878113375310928,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bought one of these!!!! 11 weeks until Christmas, which means about 3 more weeks until the tree needs to go up 😏",15,"10/08/2025 15:05",https://instagram.com/stories/nicki.entenmann/3739147458757950526,"IG story",,Lifetime,11540,9432,63,2,12,16,688,10439,,
17943092652058623,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121256840172386,"IG story",,Lifetime,6616,5821,24,0,11,1,49,6327,,
18093066652831264,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121259373528533,"IG story",,Lifetime,6694,5864,23,0,3,1,35,6446,,
18109900408498813,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121260430526971,"IG story",,Lifetime,6820,5937,24,0,1,3,38,6593,,
18128894770478585,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121259138687395,"IG story",,Lifetime,6955,5965,24,1,,0,76,6642,,
18425965189107423,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121266143135041,"IG story",,Lifetime,7081,6056,27,0,1,2,24,6792,,
18075240986126978,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/08/2025 14:13",https://instagram.com/stories/nicki.entenmann/3739121260027894221,"IG story",,Lifetime,7283,6140,27,2,,1,72,6906,,
18013529327794348,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dead. Deceased. Goodbye. 💀",60,"10/08/2025 12:33",https://instagram.com/stories/nicki.entenmann/3739070913867564528,"IG story",,Lifetime,11371,9162,126,0,10,64,,9369,,
17912430057211772,17841401475580469,nicki.entenmann,"Nicki Entenmann","Final no BS list of products  I use daily",60,"10/08/2025 12:06",https://instagram.com/stories/nicki.entenmann/3739057663331457967,"IG story",,Lifetime,10721,9170,54,1,2,9,166,10220,,
18072894004955602,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok I have not read this but tons of great reviews and breaks down bible in a manageable way! I added to my cart",0,"10/08/2025 12:04",https://instagram.com/stories/nicki.entenmann/3739056525802665335,"IG story",,Lifetime,11198,9247,78,1,1,17,212,10509,,
18085623784939269,17841401475580469,nicki.entenmann,"Nicki Entenmann","Home stretch ladies!! 
How we doing?! 
 Comment ❤️ here! 
Still 2 more $100 Amazon 
Gift cards going out this evening!",0,"10/08/2025 12:02",https://instagram.com/stories/nicki.entenmann/3739055163945670691,"IG story",,Lifetime,7971,6639,174,3,7,824,,7536,,
